"league_id","pixel_prod_num","center_number","name","start_date","end_date","lineage_cost","centaman_league_number","day_of_week","cover","gl_account"
"C92297B2-981D-4C96-811A-EDFC7C6EAF9A","","852","5108-St. Joseph's High School ","10/29/2018 0:00","04/12/2019 0:00","3.2","5108","5","1","4125"
"C92E46FB-1A3A-4C89-99A5-1C7C28E0B939","","206","7724-Ocala Bowling Club 8/9 Pi","10/21/2018 0:00","11/25/2018 0:00","9","9997724","8","3","4140"
"C975E950-F1CF-41E3-A04B-3A6B366152A4","","883","7665-Hidden Creek 2018","10/27/2018 0:00","12/01/2018 0:00","8","9997665","8","4","4140"
"CA06C221-3342-42F4-8B90-2C79FBDEBBF8","","572","5407-A Family Affair","10/04/2018 0:00","10/24/2019 0:00","5","5407","4","2","4115"
"CA0D2B0B-7176-4B84-A622-77661291264B","","892","5602-Division II 18-19","08/25/2018 0:00","04/27/2019 0:00","8.25","5602","6","3","4125"
"CAE0DAA5-177E-4400-A0CD-F524A3535923","","243","9300-9's No-Tap Bowling Club I","08/22/2018 0:00","11/28/2018 0:00","9","9300","3","3","4115"
"CAF8FF8C-1CE9-4F62-9811-F0D83EC4AA3D","","885","7753-Bowlers Mart Youth Tourna","10/14/2018 0:00","11/18/2018 0:00","8.25","9997753","8","3","4140"
"CAFB1546-8DC1-4E37-BAE2-0F476ED60B96","","126","9301-Lights Out Bowling Club I","10/31/2018 0:00","01/16/2019 0:00","9","9301","3","3","4115"
"CB39FEF0-D67C-45D3-85C1-6070E457EF82","","402","7623-FL Senior Womens Singles/","10/20/2018 0:00","11/24/2018 0:00","8","9997623","8","3","4140"
"CB574B93-0561-4DBB-B16D-8B4FBF27FA9A","","256","9300-High 5 Jersey League","10/31/2018 0:00","01/30/2019 0:00","15","9300","3","3","4115"
"CB5A3159-0788-43C5-9A39-1B224CFDEBFE","","215","5400-Thursday Seniors","08/23/2018 0:00","05/09/2019 0:00","8","5400","4","3","4130"
"CB8803B5-95C6-4B78-BF74-7D644C0713A4","","830","5201-NCAR Mixed Bowling League","08/21/2018 0:00","03/26/2019 0:00","11.6","5201","2","3","4115"
"CBB12037-D0F3-4680-A667-6DCD03C51C2A","","207","5509-T.G.I.F Mixed League","08/24/2018 0:00","04/26/2019 0:00","12.75","5509","5","3","4115"
"CDC20CE6-0EAF-42C1-BE77-19A6F6441EB2","","880","9200-Gr8er Times Bowling Club","10/16/2018 0:00","01/01/2019 0:00","11","9200","2","3","4115"
"CDDDAFB7-BF12-4763-AF90-E0B654E905DF","","883","9200-Senior Drop-In Club","08/21/2018 0:00","12/04/2018 0:00","9","9200","2","3","4115"
"CE5A478D-12ED-47A2-B71C-415400D1CF13","","226","7611-USBC Senior","10/27/2018 0:00","12/09/2018 0:00","6.75","9997611","8","3","4140"
"CE64C0C9-B208-408C-AF05-7FC27E028E2E","","340","9601-Emoji Bowling Club II","10/27/2018 0:00","02/09/2019 0:00","15","9601","6","3","4125"
"CEB0E212-1269-43EB-8E42-3038D7B6F686","","203","5200-Golf Lakes","10/30/2018 0:00","04/09/2019 0:00","11.5","5200","2","3","4130"
"CF48F873-A34A-4D8F-BE19-713192EE637B","","509","5502-Fright Night Fridays","10/26/2018 0:00","02/15/2019 0:00","20","5502","5","3","4115"
"CF77FD9C-15A2-4175-8CF7-5D731140F8A4","","844","5104-Hersey High School Girls","10/29/2018 0:00","03/04/2019 0:00","1.5","5104","1","3","4125"
"CF77FD9C-15A2-4175-8CF7-5D731140F8A4","","844","5104-Hersey High School Girls","10/29/2018 0:00","03/04/2019 0:00","1.5","5104","2","3","4125"
"CF77FD9C-15A2-4175-8CF7-5D731140F8A4","","844","5104-Hersey High School Girls","10/29/2018 0:00","03/04/2019 0:00","1.5","5104","3","3","4125"
"CF77FD9C-15A2-4175-8CF7-5D731140F8A4","","844","5104-Hersey High School Girls","10/29/2018 0:00","03/04/2019 0:00","1.5","5104","4","3","4125"
"CF77FD9C-15A2-4175-8CF7-5D731140F8A4","","844","5104-Hersey High School Girls","10/29/2018 0:00","03/04/2019 0:00","1.5","5104","5","3","4125"
"CFB3889E-7CBF-4868-AAB4-D5A4940A4F8F","","829","5205-Overland 2A Watson","10/23/2018 0:00","12/17/2018 0:00","5","5205","1","2","4125"
"CFB3889E-7CBF-4868-AAB4-D5A4940A4F8F","","829","5205-Overland 2A Watson","10/23/2018 0:00","12/17/2018 0:00","5","5205","2","2","4125"
"CFB3889E-7CBF-4868-AAB4-D5A4940A4F8F","","829","5205-Overland 2A Watson","10/23/2018 0:00","12/17/2018 0:00","5","5205","3","2","4125"
"CFB3889E-7CBF-4868-AAB4-D5A4940A4F8F","","829","5205-Overland 2A Watson","10/23/2018 0:00","12/17/2018 0:00","5","5205","4","2","4125"
"CFB3889E-7CBF-4868-AAB4-D5A4940A4F8F","","829","5205-Overland 2A Watson","10/23/2018 0:00","12/17/2018 0:00","5","5205","5","2","4125"
"CFF52385-CC25-4AEA-990C-6E3CAC44386A","","885","7757-Space Coast Mixed Travel","10/28/2018 0:00","12/02/2018 0:00","12","9997757","8","4","4140"
"D019629F-E529-44E8-A86C-A2F75135682B","","867","7676-Special Olympics","10/20/2018 0:00","11/30/2018 0:00","2.5","9997676","8","2","4140"
"D03A6666-2951-49F4-9DC2-B06356872B3A","","44","5302-Burns and Mac 2018","10/24/2018 0:00","03/20/2019 0:00","11.75","5302","3","3","4115"
"D12D7C70-608F-436D-A574-363B3162AD30","","430","7619-Denver Shootout 2018","07/28/2018 0:00","11/11/2018 0:00","9","9997619","8","3","4140"
"D14D52BE-9867-45ED-84FA-D7CA41094635","","881","7134-Senior Winter Games","10/22/2018 0:00","12/10/2018 0:00","10.5","9997134","8","3","4140"
"D2015380-AAC7-4504-B199-FF869EA36A9D","","239","5304-Korg Bowling League","10/03/2018 0:00","04/10/2019 0:00","14","5304","3","3","4115"
"D281E699-692D-45CA-BDC9-C497F032FFA5","","203","5500-Leisure Lakes","10/19/2018 0:00","03/15/2019 0:00","11.5","5500","5","3","4130"
"D3128082-3B5C-4EA0-955B-C459A922DE44","","838","5303-SKOKIE MEN","08/15/2018 0:00","04/24/2019 0:00","13.5","5303","3","3","4115"
"D37C7261-3C75-4610-9629-53A9FA4E3490","","824","7799-CAA Youth Tournament","10/21/2018 0:00","12/02/2018 0:00","7.5","9997799","8","3","4140"
"D3DBBCCA-4C83-4206-8BF7-28A0507B605E","","801","5601-Marietta Youth Practice","08/04/2018 0:00","05/04/2019 0:00","7.5","5601","6","3","4115"
"D4260FF9-04EC-42CD-A99D-491442C69239","","312","5305-The Grove","08/29/2018 0:00","04/24/2019 0:00","9.5","5305","3","3","4115"
"D6496BCE-5FAD-4656-85A4-1D7F87F3E4D1","","868","5403-Thursday Turkeys","08/23/2018 0:00","04/25/2019 0:00","13.5","5403","4","3","4115"
"D74D15BC-CACF-4162-B948-C343CF718ABF","","852","5412-Carteret High School GMC","11/01/2018 0:00","03/20/2019 0:00","3.2","5412","1","1","4125"
"D74D15BC-CACF-4162-B948-C343CF718ABF","","852","5412-Carteret High School GMC","11/01/2018 0:00","03/20/2019 0:00","3.2","5412","2","1","4125"
"D74D15BC-CACF-4162-B948-C343CF718ABF","","852","5412-Carteret High School GMC","11/01/2018 0:00","03/20/2019 0:00","3.2","5412","3","1","4125"
"D83D499A-3163-4224-B8A1-CD0924429683","","868","7400-Thanksgiving Turkey Shoot","09/27/2018 0:00","01/17/2019 0:00","10","9997400","8","3","4140"
"D8773F2D-CE92-4226-9F2C-1563777E4FB8","","887","5200-MIXED SUNDOWNERS","08/07/2018 0:00","05/21/2019 0:00","12.1","5200","2","3","4115"
"D88373C4-5C27-4EC4-8D3B-1970DEF69BCA","","108","6101-Sr. Lunch & Bowl","04/13/2015 0:00","08/24/2015 0:00","10","6101","1","3","4115"
"D8BF18A5-05CC-48E8-BFE7-AA08E3FD5A22","","846","5204-Glenbard East Boys","10/02/2018 0:00","02/25/2019 0:00","15","5204","1","1","4125"
"D8BF18A5-05CC-48E8-BFE7-AA08E3FD5A22","","846","5204-Glenbard East Boys","10/02/2018 0:00","02/25/2019 0:00","15","5204","2","1","4125"
"D8BF18A5-05CC-48E8-BFE7-AA08E3FD5A22","","846","5204-Glenbard East Boys","10/02/2018 0:00","02/25/2019 0:00","15","5204","3","1","4125"
"D8BF18A5-05CC-48E8-BFE7-AA08E3FD5A22","","846","5204-Glenbard East Boys","10/02/2018 0:00","02/25/2019 0:00","15","5204","4","1","4125"
"D8BF18A5-05CC-48E8-BFE7-AA08E3FD5A22","","846","5204-Glenbard East Boys","10/02/2018 0:00","02/25/2019 0:00","15","5204","5","1","4125"
"DAE0C4D4-5703-4C38-853F-24A13FA4CFF7","","425","9101-Gr8er Times Bowling Club","10/29/2018 0:00","02/11/2019 0:00","11","9101","1","3","4115"
"DAE1675C-8B5A-4CB8-89FA-1852D182D429","","148","5303-Pins 'n' Poker Fall '18","09/05/2018 0:00","02/27/2019 0:00","13.5","5303","3","3","4115"
"DB267E23-0E18-4F49-9E69-DB331C40CF6B","","250","5302-Victory Ladies 2018","08/22/2018 0:00","05/15/2019 0:00","11.65","5302","3","3","4115"
"DC0BABAC-75A2-4BAC-BF21-14C8EA0E2DCA","","602","5300-Newcomers Fall-2018-19","08/08/2018 0:00","05/08/2019 0:00","9","5300","3","3","4115"
"DD00FEAE-9A2C-4B1B-91F0-DE2C13E70333","","357","5301-Lizzie's Kids","08/22/2018 0:00","05/15/2019 0:00","9.5","5301","3","3","4115"
"DD6AEB37-D6FE-457F-A21C-608635BF721F","","844","5200-GBN Open Practice","09/18/2018 0:00","03/19/2019 0:00","5","5200","2","2","4125"
"DD80DFBB-DE46-4D6C-9DA1-C4790EBBD40A","","840","5302-Gere Marie","10/24/2018 0:00","03/27/2019 0:00","10.5","5302","3","3","4115"
"DD881E33-1007-4241-9677-3EC3AE63AC20","","894","7690-PSDT League","10/27/2018 0:00","12/01/2018 0:00","15.5","9997690","8","6","4140"
"DD8D1560-AA43-4D7C-BFE4-35F3233F4279","","229","5304-Free Beer & Gear League S","10/24/2018 0:00","03/06/2019 0:00","8","5304","3","3","4115"
"DE16936D-62E9-4DA1-903F-96F80D772895","","844","5100-UOP","09/03/2018 0:00","05/06/2019 0:00","12","5100","1","3","4115"
"DE6CD530-18F5-4D3D-8B27-806CE1B5A1D8","","360","7503-BOWIE STATE","10/26/2018 0:00","02/03/2019 0:00","3.5","9997503","8","3","4140"
"DEFAAC3C-A198-4471-8790-06E232B37DBB","","842","5403-Hinsdale South Boys - Mat","10/25/2018 0:00","02/11/2019 0:00","2.75","5403","1","1","4125"
"DEFAAC3C-A198-4471-8790-06E232B37DBB","","842","5403-Hinsdale South Boys - Mat","10/25/2018 0:00","02/11/2019 0:00","2.75","5403","2","1","4125"
"DEFAAC3C-A198-4471-8790-06E232B37DBB","","842","5403-Hinsdale South Boys - Mat","10/25/2018 0:00","02/11/2019 0:00","2.75","5403","3","1","4125"
"DEFAAC3C-A198-4471-8790-06E232B37DBB","","842","5403-Hinsdale South Boys - Mat","10/25/2018 0:00","02/11/2019 0:00","2.75","5403","4","1","4125"
"E0051D63-2846-4DC7-ADD7-6D42BE3F9750","","865","7745-Strike Force Tournament","10/21/2018 0:00","12/02/2018 0:00","2.75","9997745","8","3","4140"
"E0486F06-BD38-4847-B508-A2ADB2A0D0E1","","207","5506-Queen Of Peace","08/24/2018 0:00","04/12/2019 0:00","11","5506","5","3","4130"
"E0F469D7-E841-45A0-A402-31ECFAA0AA2F","","517","5202-Altercare","09/04/2018 0:00","04/09/2019 0:00","9.45","5202","2","3","4115"
"E1622B5C-E1B9-4641-A808-3717F1E44010","","384","5101-Greenfield Village","10/22/2018 0:00","03/25/2019 0:00","7.5","5101","1","3","4130"
"E1A04889-8746-443C-8389-071C1C1C9BDD","","291","7612-Metro South Conference To","10/20/2018 0:00","11/24/2018 0:00","0.01","9997612","8","3","4140"
"E365100F-6A6A-4EAC-B548-B2068CD82D76","","64","5501-YOUNG AT HEART FALL 2018","08/10/2018 0:00","05/31/2019 0:00","8.5","5501","5","3","4115"
"E3701418-F1FF-47AB-AD13-475DEDB16B98","","836","7697-NWGA USBC All-Stars Tourn","10/27/2018 0:00","12/02/2018 0:00","2.5","9997697","8","1","4140"
"E4FFD65D-5E35-4F20-9B2B-D7BD51813E0E","","883","5600-SATURDAY MOONLIGHTERS","08/11/2018 0:00","05/11/2019 0:00","12.75","5600","6","3","4115"
"E581C5E0-EDBD-460F-B70B-14DCE633B802","","512","7604-Bowling for boobs","10/13/2018 0:00","11/24/2018 0:00","1","9997604","8","3","4140"
"E5C358B1-F5C2-483B-8CA0-AD58CFCC72FC","","865","7746-Jr Gold Scratch Tournamen","10/28/2018 0:00","12/02/2018 0:00","2.96","9997746","8","1","4140"
"E6536E14-ECCB-4D40-9CC7-3BB5B11E6D63","","868","5204-Elk's Wives & Friends","08/21/2018 0:00","05/07/2019 0:00","8.35","5204","2","3","4130"
"E6E33186-9AE9-42E5-85F3-CC060A470333","","280","9201-High 5 Jersey League","10/23/2018 0:00","02/05/2019 0:00","15","9201","2","3","4115"
"E723E2BB-52E2-4EFC-B83F-E3FE24A31282","","873","5701-Ladies Club","07/29/2018 0:00","01/27/2019 0:00","10","5701","7","4","4115"
"E75DC752-1773-4604-9870-C6D532ECEADB","","207","5600-Junior Varsity","08/25/2018 0:00","04/13/2019 0:00","9.75","5600","6","3","4125"
"E7772ED9-ABB2-43D3-AC0E-4C6B7F3188F7","","829","5108-Overland 3B Miller","10/22/2018 0:00","12/18/2018 0:00","5","5108","1","2","4125"
"E7772ED9-ABB2-43D3-AC0E-4C6B7F3188F7","","829","5108-Overland 3B Miller","10/22/2018 0:00","12/18/2018 0:00","5","5108","2","2","4125"
"E7772ED9-ABB2-43D3-AC0E-4C6B7F3188F7","","829","5108-Overland 3B Miller","10/22/2018 0:00","12/18/2018 0:00","5","5108","3","2","4125"
"E7772ED9-ABB2-43D3-AC0E-4C6B7F3188F7","","829","5108-Overland 3B Miller","10/22/2018 0:00","12/18/2018 0:00","5","5108","4","2","4125"
"E7772ED9-ABB2-43D3-AC0E-4C6B7F3188F7","","829","5108-Overland 3B Miller","10/22/2018 0:00","12/18/2018 0:00","5","5108","5","2","4125"
"E79D50B4-2E70-416F-85B9-B5BC21B78BB4","","583","3205-Special Olympics-Tuesday","09/19/2017 0:00","11/07/2018 0:00","2","3205","2","1","4125"
"E81DFEC7-4912-4D18-9298-F9B7AD6D9B5A","","207","9101-Lights Out Bowling Club","10/01/2018 0:00","12/17/2018 0:00","11","9101","1","3","4115"
"E919BF4F-A964-4F88-8596-03CCCCA837A3","","883","7769-LDUSBC Trios Tournament 1","10/28/2018 0:00","12/02/2018 0:00","9","9997769","8","3","4140"
"E960D5F7-7074-425A-9F16-8D00E5801C18","","883","7662-Lower De USBC Trios Tourn","10/27/2018 0:00","12/01/2018 0:00","9","9997662","8","3","4140"
"E9E8D0B2-2441-4615-8DD9-7DD472D4280D","","830","5601-SATURDAY JUNIORS","08/25/2018 0:00","04/27/2019 0:00","9","5601","6","3","4125"
"EAD15CD7-2021-4814-B018-603600BE4BC0","","870","9103-High 5 Jersey League","10/22/2018 0:00","02/04/2019 0:00","15","9103","1","3","4115"
"EC1A9A78-084D-494E-B413-DA29CD68F4C4","","855","5101-Monday Senior Fun Day Fal","08/27/2018 0:00","06/10/2019 0:00","7","5101","1","3","4130"
"EC66B01D-2A98-430E-8443-311244E00E7C","","883","7278-Senior Olympics","10/02/2018 0:00","11/08/2018 0:00","6.75","9997278","8","3","4140"
"ED92861C-4791-4A5A-AF3A-378570C07087","","852","5305-WEDNESDAY PINSMASHERS","08/22/2018 0:00","05/22/2019 0:00","14.5","5305","3","3","4115"
"EDB0EE4A-FCC5-493B-A71A-30A861E982E2","","852","5405-South Brunswick High Scho","11/01/2018 0:00","03/20/2019 0:00","3.2","5405","1","1","4125"
"EDB0EE4A-FCC5-493B-A71A-30A861E982E2","","852","5405-South Brunswick High Scho","11/01/2018 0:00","03/20/2019 0:00","3.2","5405","2","1","4125"
"EDB0EE4A-FCC5-493B-A71A-30A861E982E2","","852","5405-South Brunswick High Scho","11/01/2018 0:00","03/20/2019 0:00","3.2","5405","3","1","4125"
"EDB0EE4A-FCC5-493B-A71A-30A861E982E2","","852","5405-South Brunswick High Scho","11/01/2018 0:00","03/20/2019 0:00","3.2","5405","4","1","4125"
"EDB0EE4A-FCC5-493B-A71A-30A861E982E2","","852","5405-South Brunswick High Scho","11/01/2018 0:00","03/20/2019 0:00","3.2","5405","5","1","4125"
"EDDDA232-DDCC-4AD9-A976-F6376384566A","","883","5602-USBC JUNIOR VARSITY","08/11/2018 0:00","04/20/2019 0:00","9","5602","6","3","4125"
"EE94926C-D4DD-447A-BFC7-DFB75AC5C150","","513","7712-NEBA - Sunday","10/21/2018 0:00","11/25/2018 0:00","2","9997712","8","1","4140"
"EEC3F1A4-F7A0-401F-A614-11761F3A0928","","229","5404-Thursday Nite Mens","08/23/2018 0:00","05/16/2019 0:00","12.8","5404","4","3","4115"
"EFA6E15D-54F7-412E-BF1D-CF0548A0301B","","414","7106-TCISD Special Olympics 20","09/10/2018 0:00","02/18/2019 0:00","1","9997106","8","1","4140"
"F0588902-F8AA-4AED-9AE5-C1CDC3051694","","242","5405-Roslyn Middle School","10/18/2018 0:00","03/19/2019 0:00","3.75","5405","2","1","4125"
"F0588902-F8AA-4AED-9AE5-C1CDC3051694","","242","5405-Roslyn Middle School","10/18/2018 0:00","03/19/2019 0:00","3.75","5405","4","1","4125"
"F09C7241-FDF5-4A17-82D9-7B5A66C99F01","","832","7650-Women's City Championship","10/27/2018 0:00","12/02/2018 0:00","2.75","9997650","8","1","4140"
"F0B4B4A4-F1C7-4A34-8DA2-17830C71E9F1","","821","5300-PSPS Mixed","08/22/2018 0:00","04/24/2019 0:00","12.6","5300","3","3","4115"
"F0C41D56-B18D-4A63-AA90-AC3858A72BFB","","516","7619-Youth Travel Rochester US","09/29/2018 0:00","11/03/2018 0:00","8.5","9997619","8","3","4140"
"F12B1D3B-B89A-4FA4-B346-CDB531B608B5","","276","5304-Tulsa Social Sports Wedne","10/24/2018 0:00","01/02/2019 0:00","5","5304","3","2","4115"
"F1377E3D-72F2-46E5-8DBF-FE3413EAA98D","","584","5100-9's Enough No-Tap","08/27/2018 0:00","12/31/2018 0:00","13","5100","1","3","4115"
"F149DD62-E18D-4AB5-843C-1DA1CCA07D42","","883","5402-THURSDAY NIGHT MIXED","08/16/2018 0:00","04/25/2019 0:00","12.75","5402","4","3","4115"
"F18D82FF-A4B9-4E92-9097-591594D943BB","","869","7740-GREAT OAKS","10/14/2018 0:00","12/09/2018 0:00","10","9997740","8","2","4140"
"F1F56E88-906F-4CC6-8152-6EB21909338A","","291","5106-Bachmanns 2018-9","10/22/2018 0:00","04/08/2019 0:00","10","5106","1","3","4115"
"F27F5AA1-FB22-4DB8-A8A2-F267C50D5D8D","","312","5301-High Rollers","08/22/2018 0:00","06/05/2019 0:00","11","5301","3","3","4115"
"F38411BA-992B-49DC-8E46-3035BF18678E","","615","5204-Citronelle High School Te","10/02/2018 0:00","03/13/2019 0:00","4","5204","2","2","4125"
"F38411BA-992B-49DC-8E46-3035BF18678E","","615","5204-Citronelle High School Te","10/02/2018 0:00","03/13/2019 0:00","4","5204","3","2","4125"
"F3CEA0ED-08B8-4B89-B584-EB41D73402B9","","886","7690-Interstate Travel Lg 11-1","10/27/2018 0:00","12/01/2018 0:00","10","9997690","8","4","4140"
"F3E16984-E443-4060-8886-EE3D6ECDDFDA","","888","7654-UBA Tour Stop","10/20/2018 0:00","11/24/2018 0:00","10.5","9997654","8","3","4140"
"F53B3756-2053-4479-9B5B-0695DAC81D3C","","292","7627-Bo Know's","10/13/2018 0:00","11/17/2018 0:00","8","9997627","8","4","4140"
"F70F362F-8DB4-43BD-B6D1-ACC8FA10CF67","","248","5104-St. Mark RZUA Church","10/01/2018 0:00","12/31/2018 0:00","12","5104","1","3","4115"
"F78660F9-57D6-47B3-907C-4C2A5F7DAFAF","","827","6601-THE STRIKERS","07/21/2018 0:00","11/10/2018 0:00","8","6601","6","2","4125"
"F7AAA367-B56E-40BC-B1FA-6AFC90FFB363","","548","7738-Wantagh Travel Scholarshi","09/30/2018 0:00","02/17/2019 0:00","9.75","9997738","8","3","4140"
"F873AB6A-FAEF-4B5A-9432-1683F26E3EAE","","534","5702-Sunday 8-Week Shootout","10/14/2018 0:00","12/30/2018 0:00","10","5702","7","3","4115"
"FA32F74C-D419-4C13-95D3-A5B913D11952","","211","7709-Special Olympics","10/28/2018 0:00","12/09/2018 0:00","1","9997709","8","1","4140"
"FA3B9FAF-9CC4-4B4C-A2B4-2B01918B2590","","138","5300-Wed Nite Mixers Fall 2018","08/22/2018 0:00","05/01/2019 0:00","13.5","5300","3","3","4115"
"FB07FE78-9D98-4DFF-B10A-EA1FAAEB77D6","","801","5600-Marietta Adult Practice","07/28/2018 0:00","05/04/2019 0:00","7.5","5600","6","3","4115"
"FBCADB33-2340-4105-B262-B766517DAE29","","145","7711-UBA TOURNAMENT","10/21/2018 0:00","11/25/2018 0:00","2.75","9997711","8","3","4140"
"FD401EFF-8CF8-4D91-82AE-FE239101CD32","","349","5201-Tuesday Early Mixed Fall","08/21/2018 0:00","05/14/2019 0:00","12.75","5201","2","3","4115"
"FD5B1CEE-C5E8-4057-9046-DA539FEA102F","","868","5302-Wednesday Golden Girls","08/15/2018 0:00","04/24/2019 0:00","8","5302","3","3","4130"
"FE34A4C8-BE98-4558-9AF6-F7FD200726DA","","138","5401-Porter Practice Fall 2018","11/01/2018 0:00","02/14/2019 0:00","10","5401","4","3","4115"
"FEBAEDB1-C29F-4A7C-A474-B36DE1442FCF","","307","5104-Pins & Pizza Club","10/29/2018 0:00","02/25/2019 0:00","15","5104","1","3","4115"
"FF02A1E7-EFA9-4799-B317-B4308ADEC8B4","","856","7551-Elyria Senior Tournament","10/12/2018 0:00","11/25/2018 0:00","10","9997551","8","3","4140"
"FF15084A-B150-48FA-A42A-3B0D89C2B97C","","384","5203-Palm Gardens","10/23/2018 0:00","04/02/2019 0:00","7.5","5203","2","3","4130"
"FF6C7FC9-1EB9-43EC-A760-913B8B374595","","887","5400-DIXIE CLASSIC","07/26/2018 0:00","05/09/2019 0:00","10.75","5400","4","3","4115"
